Z,X,Y
0,1,2.8520810566817874
0,0,1.9639275691015154
1,1,4.360220951282172
1,1,-0.942324145
1,1,4.654140707470011
1,1,-0.624878904
1,1,1.653990435340847
1,1,-0.411507162
1,0,-0.367756454
0,1,-5.44110777
1,0,1.2667650304251141
0,1,4.678181128246298
0,1,2.190231119106421
1,1,3.2607755560673812
0,0,1.1804009954325958
1,0,-0.286433234
0,1,-4.719696404
0,0,-3.8780157
1,0,1.6614588800246715
0,1,1.6443877663477338
1,1,2.923920581309971
0,0,1.9435319055671112
0,1,-5.03571145
0,0,1.931450631892634
0,0,-1.182096264
0,0,1.6691111741935492
1,0,1.351570752016968
0,1,1.0676764764182167
1,1,3.1308854036928695
1,0,2.1351086621876316
1,1,2.136354072037882
1,1,-0.795202622
0,1,0.616232212
1,1,2.1187134496581574
0,0,1.0065292116969335
1,1,4.089193144
1,1,-1.230393962
1,1,1.9225456170760655
1,1,-1.103995634
1,0,2.5553574664898777
1,1,4.139802143979175
1,1,-3.472207993
0,1,4.201654299229304
1,1,-2.974863861
0,1,2.636919669834886
0,0,1.071249408631785
0,0,-4.682278657
1,0,-1.12947197
1,1,2.5367645685946996
0,1,4.621220791362444
0,1,-2.790129969
0,0,3.695610883222472
1,1,1.4015576335786533
0,0,-0.410527142
0,1,-1.77005972
0,0,-0.107424722
1,1,1.5046789875211086
1,1,-0.5369699
1,0,-0.670151291
1,1,4.672582011094581
1,1,1.7019593218147429
1,0,1.7047895025532327
0,0,0.064711209
0,0,-1.65274167
0,1,3.3317572218329587
0,0,-0.252388671
1,1,1.1723389951826801
0,0,5.915780439899123
1,0,-0.524161775
0,0,0.099011402
0,0,-2.31512429
0,1,0.10390124493605335
1,1,-1.528083974
0,1,0.090971399
1,1,-2.536858053
1,1,-2.40712254
0,1,-0.930930371
0,1,2.6296172982897197
1,1,2.1447291660030454
1,1,0.9016136253218827
0,0,-0.278159686
0,1,1.9677107821441555
0,1,0.3368905537980662
0,0,-0.292271447
0,0,-4.125351196
1,0,3.0796519849875605
1,0,0.71603141
1,1,-1.696718297
0,0,-3.489630492
0,0,3.334990228076136
0,0,1.0809541554307256
0,0,1.0594677401238277
1,1,1.2025930853848052
1,1,2.0695143255178166
0,0,-1.57117297
0,0,0.7759330521571486
1,1,1.2118309113956587
0,1,1.9292812634747976
1,1,-0.667580275
1,0,1.2357281135567295
0,1,3.2015742047119313
1,1,0.35152977407562014
1,1,-1.872995802
0,0,-1.084330037
1,1,0.20964971321262527
0,1,2.1052093017213633
0,0,-1.576047391
1,1,1.5120929008165698
1,1,3.546000070013849
0,1,5.221559002775964
0,1,-1.639181069
1,1,-2.490934651
1,1,3.642425312
0,1,0.12230063715916084
1,1,-4.045397894
0,0,-0.007600639
1,1,0.000887611
1,0,5.627530766100632
0,0,-2.350669778
1,0,-0.417677184
0,0,-1.25875286
0,1,3.7727643095130614
0,0,-2.276899835
1,0,-1.732189057
0,0,-1.880576403
1,1,2.6399258126971006
1,1,1.6283508936036744
1,1,-0.444463754
1,1,-1.714299121
0,1,3.891175405909256
1,0,-0.095513607
0,0,-2.015365783
1,0,-1.499926195
1,1,1.2742400108630743
1,0,0.8704813533309679
1,1,2.4597361892508127
0,0,-0.987261029
0,0,2.171078001741597
0,0,-0.569064154
0,1,-4.147976736
1,1,-2.765970352
1,1,2.1854537218651116
1,1,5.955319814990536
0,1,2.1130703850764085
1,1,-2.249867609
0,0,-1.15181405
0,1,4.926586514963343
1,0,0.6196393816922392
0,0,1.2196914384401625
0,0,-0.679693866
0,1,4.918352036020197
0,1,-1.122842437
0,1,3.0188993229502907
1,0,-4.351699171
1,1,2.4531215520930427
0,1,1.2897742540114665
1,0,1.131912083788001
1,1,0.038182468
1,1,0.48708498977213077
1,1,1.7479823344695724
1,1,3.025609053818251
1,0,-0.365704964
0,0,-2.543873309
1,1,2.9959999587907755
0,0,1.4649167222789683
1,1,1.1740935860199926
0,1,-1.460930559
1,0,0.701148785
0,0,-1.386824526
1,0,-1.314844198
0,0,-0.347984128
0,1,0.4923376743795789
1,0,-4.299276631
1,0,1.7597602208969552
0,0,-0.698967496
0,1,2.256939058039859
0,0,-1.287076992
1,1,1.6317894381535116
1,1,-2.547771572
1,1,1.3553968057434236
1,1,-1.201675722
0,1,1.493061572
1,1,-0.866447953
0,0,0.486154645
1,0,1.6102354806139738
0,1,3.8630893764973386
1,0,-0.788610582
1,0,-1.925404964
1,1,-0.12707969
1,0,-0.338675371
0,0,3.739904185290741
0,1,-2.513849133
0,1,2.0279945462414766
1,0,0.5915424072761288
0,0,-2.700384959
0,0,0.7342363746577053
1,1,2.2019578884375006
1,0,0.45407769213921645
1,1,0.29951288575240964
0,0,3.6873722216151137
1,1,-0.296296955
0,0,0.18921282180244692
0,1,4.234584663960028
0,1,-3.687942048
0,0,-2.063617015
1,1,-3.906958738
0,1,1.2740264690364451
1,1,-0.823304126
1,1,2.549479653770786
1,0,-0.061478642
1,0,-0.082712311
1,0,2.6613658802856857
0,1,-0.525112263
1,0,0.5967706340795376
0,0,0.9470752635971006
1,1,0.988009402
1,1,0.45418430012928757
0,0,-0.767166974
1,1,3.2964754418128592
0,1,1.692689308484396
0,1,1.7626344979081008
0,1,-0.204391103
1,1,1.5288734560166648
0,1,-0.46553775
1,1,5.363407244
1,1,2.857726449183209
0,0,2.1384133821585265
1,1,1.8228911583796408
1,1,-0.006134802
0,0,-1.929733943
0,0,4.080342416101374
1,1,-0.478043254
1,0,-3.99743865
0,0,-1.698487088
0,0,-0.961374161
0,0,2.7279553573550004
1,1,0.733542817
0,0,0.3431177509825669
1,0,-0.986501856
1,1,-1.444758265
0,1,3.2045448217181027
0,1,1.9133855615999165
0,0,0.38008149723495144
0,1,0.48166164090594843
0,0,-3.157136099
1,1,1.3118401534156825
0,1,-1.223860679
0,1,4.420139326875918
0,0,1.697835967489532
0,1,0.3058037029514383
0,0,-2.860754726
0,0,-1.837221663
0,1,1.4314090612104107
0,1,2.719063964861759
0,1,-1.177737733
1,1,-1.950540846
0,1,-0.40829489
0,1,1.2402557520530635
0,0,-0.840520806
1,1,0.5022967591943864
1,1,2.0479521968817034
0,0,1.6516328841064223
1,1,5.017402523
1,1,-0.610285842
1,1,0.7454430384840633
1,0,-3.164231384
1,1,-0.089131809
1,1,-2.586089018
1,1,0.093869417
1,0,2.1164348907321355
0,1,-0.89651821
0,1,1.8848366950424058
0,1,2.514967156946266
1,1,0.046455190234697685
0,1,3.395440198691408
0,0,0.11797323669610082
0,0,-1.166732777
1,1,-6.691436516
0,1,2.752635834551132
1,1,0.8173844385571093
0,1,0.6338731006605985
0,1,1.5336815792505083
0,1,2.205609955766757
1,1,3.064649672386539
1,1,2.442741664
1,1,-2.222114818
1,1,1.859103793731015
1,1,-2.22754787
1,1,2.651202289
1,1,4.9754024605007015
0,0,-0.57000423
1,1,0.11673225305398094
0,1,-1.416062748
1,1,4.124611899844516
0,0,4.117675401450407
0,0,1.1020097637492539
1,1,-0.826411026
0,0,2.0151619776407497
0,0,-0.049476179
0,0,-2.796518352
0,1,-0.092575382
1,1,-3.700896751
1,0,2.9853041320808216
0,1,3.1342881908825424
0,1,3.5140875688976205
1,1,2.137680929085808
0,0,-2.997245502
1,0,3.069681739
1,1,-2.657397255
0,0,0.9722011973334749
1,1,-0.456599476
1,1,-2.514756791
0,1,2.414201487674206
0,1,3.191351786621359
0,0,-1.678687088
1,1,2.1028678909268317
0,0,-5.214367455
1,1,1.8463355126097731
0,0,1.7217604510718705
0,1,-1.092833385
0,1,0.3093332758949553
0,1,-0.102787396
0,0,3.211948664072985
1,1,-2.797413403
1,0,4.457833676407875
1,0,3.4931797717566475
1,1,-0.081050833
1,1,3.876885047
1,0,0.1502914480652146
1,1,2.585869296934617
0,1,-1.349157143
0,1,3.548373147724353
1,0,0.152170538
0,1,-0.634544652
0,0,4.053733756110942
0,1,-4.039737497
1,1,-2.207225945
0,0,1.0393905259254779
1,1,-2.079712685
0,1,1.2745916531654768
1,0,1.4333502648333236
1,0,2.2967597827420128
1,1,-4.36743826
0,1,5.192013710938195
0,1,0.14630792100927006
1,1,2.001794025646463
1,1,0.8485220317484181
0,1,2.0683088367150657
0,1,2.539450993486487
0,1,5.391602514218595
0,0,-1.838636501
0,1,1.7104843477954632
0,1,-0.58396318
1,1,0.9187223422762284
1,1,2.3850573504096073
0,1,2.733151680983801
1,1,-2.179268008
0,0,-0.832848946
1,1,-0.822211958
0,0,0.6154032435568026
0,0,3.3104248034182087
1,1,0.9661339206702719
1,1,3.2891884754360996
1,0,2.145734283291583
1,1,-1.323716254
1,0,-2.112114437
0,1,-0.649690697
0,1,1.350375815118332
1,1,0.22702406417838394
0,1,0.5293660469265322
1,1,2.8028592143006823
1,1,4.656943328921772
1,1,2.9615246214887554
0,1,-0.069417039
0,1,2.7349806146612536
0,1,-0.651650149
0,1,0.403276819
1,1,0.760076517
1,1,1.1438368258192932
0,0,-0.902719938
0,1,-0.089323123
0,1,-2.052454658
0,1,0.4140099560258572
0,0,0.029572132
1,0,-3.52257734
1,1,-0.880640479
0,1,-1.655412644
0,0,2.1863194526140264
1,0,2.6183646300035597
1,1,-0.036428933
1,1,4.312548216372124
0,0,-1.771805723
1,1,-2.79429557
1,0,2.7776435106821586
1,1,-0.826829363
0,1,3.542788631583261
1,1,0.6730179402101112
0,0,2.4552203659941827
1,0,-4.845019017
0,0,0.9239997491578605
1,1,1.6334956811282058
0,1,4.072401434114422
1,1,-4.688954422
1,1,-3.986951674
0,1,-3.914760889
1,1,-0.876737579
1,1,1.4487691162125316
0,1,2.3449839906801797
0,0,-2.608363664
1,1,0.6379929985626718
0,1,2.8103885029085838
1,1,5.400014760246107
0,0,-1.213606392
0,0,-0.84063873
1,0,0.3116490569392405
1,1,-0.222607405
1,1,-0.34092375
0,1,-0.114811731
0,1,2.1970016579425873
0,0,1.2801711424402635
1,1,-2.512893276
0,1,2.387513878056118
0,0,-4.078912017
0,0,2.888726379437119
0,1,3.6697681016804697
1,1,-1.088103806
1,1,-0.379448224
1,0,5.346255813
0,1,0.8364707932617332
0,1,-0.66454141
1,1,-1.621993526
0,1,-0.865820713
1,1,3.561161446315133
0,1,1.7669693088111889
0,0,1.029507547761216
0,0,-0.768723531
1,1,-1.117136982
0,1,-0.721293633
1,0,-3.475680383
1,0,0.5160911723938648
1,1,1.937179422417363
0,0,0.42631162780470655
0,0,-0.950009818
1,0,-0.876394994
0,0,-1.817477201
1,1,0.5699818439259139
1,1,-1.881093173
1,0,1.4905570552484688
0,1,1.4954353090087729
0,1,2.228992441735482
0,0,-0.141414394
0,0,1.840467493653741
0,0,-1.465818108
1,1,1.1424710255649435
1,1,-1.597170764
1,1,0.44701973758403024
0,1,0.3287564001177361
0,0,1.5075835122042867
0,0,1.4922496233749107
0,1,3.9894002358863623
0,1,-3.199482748
0,1,1.6878607963091798
0,1,-1.92955998
1,1,-2.122954148
0,0,0.46349533125668585
1,0,-2.611939823
1,1,1.1118413747128035
1,0,0.9614776068829389
1,1,-2.622059447
1,0,1.4627716381507094
1,1,-0.254776296
0,0,2.7367567234938353
1,1,-1.305411722
0,0,-0.525659516
1,0,-3.73934942
1,0,-0.011610299
0,1,2.0950911185183307
1,0,0.5580765834930049
1,1,-2.341186329
0,0,-1.640379278
0,0,0.26186687726491853
1,1,-2.911815932
0,0,0.06292013
0,1,2.2641147064587184
0,0,1.7170208436893502
1,1,2.0575251115557203
0,1,3.980305351780573
1,1,4.533544632249431
0,0,4.015750923163718
0,1,-1.177356357
0,1,-0.674327228
1,0,3.060141329468163
0,1,1.7491193949460033
0,0,3.1629350975704797
1,1,0.888218514
0,0,-3.824199612
0,1,3.679525809149907
1,1,0.059989126
0,1,0.8931780502340457
0,0,-3.367378015
1,1,0.2611932558430833
0,0,-1.69031674
0,0,-1.690647443
1,1,0.7343501737663383
1,1,-0.822227835
0,1,-0.388909648
1,1,-5.928488015
1,0,-1.99956884
0,1,2.4796874024366042
1,1,-0.554487626
0,1,4.697216174224721
0,0,-1.225746882
1,1,-1.739616047
1,1,1.5956350386376459
1,1,-1.565313212
1,1,1.7681982088450248
0,0,-0.349288314
1,1,1.0193111611563004
0,1,2.166900125
0,1,-2.494797079
0,0,3.6579905356126066
1,1,0.575978389
1,1,-0.805636205
0,1,-2.840972572
0,0,0.024707272135793268
0,0,-1.760370113
1,1,-1.128714353
1,1,0.8335470311691662
0,0,0.3504404719928713
1,1,1.765836000805702
0,1,-0.666392047
0,1,-1.797034475
0,0,1.5026835431123304
0,0,3.1246079050900484
0,1,2.194501555535606
0,1,1.333543936031293
1,1,3.050026476356871
1,1,3.0752831280023063
0,0,-0.663073852
1,1,4.123651273874718
1,0,-2.525449842
1,1,-3.978462463
0,1,2.9950757639967387
1,1,1.9779897644113675
1,1,2.7725079972960636
1,0,0.29302905494530884
0,1,2.0334366875375247
0,0,0.5024308114325053
1,1,1.2013460515428027
1,1,0.5705115115659642
0,0,3.7761651993697463
0,0,4.690054125193207
0,0,-1.352706579
0,1,-2.115911169
0,1,1.687208296401863
0,0,-1.505295516
0,1,-1.112961361
1,1,0.25125095999670755
1,1,0.6695783323935843
1,1,3.5332131474699073
0,0,-1.527140964
0,1,1.3379627876167544
0,1,-7.869660657
0,0,-1.35748287
0,0,-3.442621674
0,1,2.535441370381351
0,0,1.0499873786200025
1,0,0.21521960822272823
0,1,0.016166733035857028
1,1,2.684845606917601
1,1,0.3487166220380262
0,1,-0.877260863
0,0,1.0426869842316062
0,0,-6.103903221
0,1,2.0489480659879025
1,0,1.4365527681677177
0,0,-1.5159789
1,1,3.009288396920085
1,1,2.0170452488371593
0,0,1.012566866042545
0,1,0.4019390728968468
1,1,0.48153532997401244
0,0,0.996151376
1,0,0.6787441013376877
1,1,2.5200591190346247
1,1,-0.703348824
1,1,-0.076333055
1,1,0.5328474018562959
0,0,0.3294874378063034
0,1,-0.362048313
0,0,0.26262899227795056
0,1,2.919993658393059
1,1,-1.687077322
0,1,3.2720762100686347
0,0,-2.427392149
0,0,3.9271349104581423
0,0,-4.791811929
1,1,6.303505803812651
1,1,2.6719848015732244
0,0,1.6040659642706556
1,0,-0.477110424
0,1,0.4982820558672304
1,1,4.298948235692244
0,0,2.3523796998441746
1,0,-2.663740706
1,1,2.6309826149762103
1,1,0.48231793025754366
1,1,-0.215207152
0,0,0.6395938337493736
1,1,4.972926481027749
0,1,1.988399420156496
0,1,1.9231010096710812
0,1,1.5753470081498477
1,1,-2.344459295
0,1,-1.006938111
0,1,1.9331361618628655
0,0,1.3571799182005426
0,0,-2.155508671
0,1,-0.884608151
1,0,5.230284906
1,1,4.525168882670609
1,0,-1.099215855
0,0,-1.226232383
0,1,2.113018049550028
1,1,-0.35200241
1,1,1.7063144481848773
1,1,-0.798010913
0,0,-0.589969002
1,0,1.2439444876046961
1,1,3.062079117780312
1,1,0.520034436
0,1,4.767112094566959
1,0,2.4681571084095046
0,1,2.547828538553995
1,1,5.3863667514280635
1,0,-0.475168698
0,1,-0.21430739
0,1,-1.592274992
1,1,2.810844218018421
0,0,3.327633509383631
0,1,4.821623382848167
1,1,2.5298175107240106
1,1,-1.298011201
0,1,0.8083624151481177
1,1,-1.949408548
1,0,2.0685818714338042
0,0,3.4791447398192634
1,1,-0.430663048
1,1,1.6514560348421754
1,1,1.2148099405405604
1,1,-1.681196349
0,0,1.7079676296111224
1,1,2.5391844854860697
0,1,2.894524156344576
0,0,-1.369846561
0,1,2.4403850165139325
0,1,-0.544746453
1,0,0.3581698874860686
1,1,-2.089890109
0,0,-1.207038543
1,1,1.3496850010656534
1,1,0.5574636828341073
0,1,-1.0521857
1,0,1.3331211191788341
1,0,0.5216887091761735
0,1,1.0443541046451732
1,0,-1.248101868
1,1,-2.293198613
1,1,-2.817251225
0,0,2.094937313
1,1,-1.577972533
1,1,1.1490190225284618
1,1,-1.693668249
0,0,0.18924586622663267
0,0,-0.186774784
0,0,3.4891391754986807
0,0,-2.102442274
1,1,1.1791818557855636
1,0,2.3505702433636753
0,1,0.7036781331133691
1,0,3.108563695776348
1,0,-2.814322824
0,0,-1.286841537
1,1,3.9486173605636727
1,1,2.2404996378716677
0,0,0.7581363201557911
0,0,-3.013102691
0,1,-0.589873501
0,1,4.321124012853942
0,0,2.3691198649078684
0,0,1.7750804301969936
1,1,-2.244329674
0,0,4.283511096019243
0,0,5.475705219797564
0,0,-0.286669412
1,0,3.159719613979969
1,0,-1.131568973
0,1,-3.98644832
1,1,2.5039852140023906
0,0,-0.868056206
1,1,0.9940362511472692
0,1,0.12173048350869736
1,1,2.7971084004941273
0,0,0.5133887882581687
0,1,-0.820941151
0,1,1.951941486
1,1,-2.538182482
0,1,6.94246586
0,0,1.810362695340411
1,1,-1.44228992
0,0,0.5186262818389616
1,1,2.933850277633118
1,1,1.0366467399533377
1,1,-1.394017033
1,0,-0.204840426
0,0,0.5864333137671631
0,0,0.9414560631116737
0,0,-0.853722309
1,1,-0.279003804
0,1,0.9467913007365725
1,1,1.5211941846550512
1,0,0.8133752818363879
0,0,2.1189285897457255
1,1,1.6391464081320732
0,1,0.9199739033466104
1,1,2.8102890904643423
1,0,5.537633513677443
1,1,2.7273408654894684
1,0,1.4144009009457204
0,1,3.8510250324705613
0,1,1.3835943661409902
0,0,2.939170721686461
1,1,0.448976535
1,1,-3.500424685
0,0,0.4804314812556767
1,1,1.174163290307495
0,1,1.4015027622864322
0,1,-0.474807496
0,0,1.6160144737525148
0,0,1.4340793515789931
0,1,1.7628242893412334
1,1,3.4615214941655954
1,1,2.569638846023715
0,0,-0.302771352
1,1,5.175311155401397
1,0,4.083279700601563
1,1,1.5761832500221624
0,1,1.7310844484027528
0,1,-0.042398997
1,1,0.9465315845977738
0,1,-1.703324545
0,1,2.0642290859537953
0,0,0.3329968458608987
1,1,4.381154686685147
0,1,2.4309630111521514
0,0,2.0531907911512417
0,0,2.1690980727647586
1,0,3.169747543065823
1,1,-1.533253868
0,1,1.4653583753817623
1,1,-0.365682942
1,0,0.5602311425718194
0,1,-3.290428813
1,0,-1.212581268
1,0,-4.275129464
0,0,1.8461494320807599
0,1,3.269298882084978
0,0,2.4200833125328955
1,0,-4.240800071
0,1,1.331185538
1,1,-3.805885889
0,0,-1.238044563
0,0,-2.352790681
1,1,0.9929504243885587
1,0,-2.115577051
0,0,0.43908579047967944
1,1,1.7423135874542166
1,1,1.3205080425328939
1,1,0.6587358243158773
0,0,0.9043118902631178
0,1,1.644674533694492
0,1,1.0161138379716372
0,0,2.4874294553025056
0,0,-1.342260061
0,1,1.7325702061403732
1,0,1.8273414427010986
1,0,4.505050983
0,1,-1.990778891
0,1,2.782552476270943
0,0,-0.221097699
1,0,-1.187091168
0,0,4.440455332759951
0,0,-4.734518474
1,0,2.185579471763112
0,1,-3.214157273
0,0,-1.562700729
0,1,4.536075016608767
0,1,0.8033342876013625
1,1,4.073483341346831
0,0,-0.909748833
1,1,-1.200820292
1,1,-1.958136399
1,1,-2.075546028
1,1,1.0576610533963013
1,0,-3.582221803
0,0,3.1628788421536456
0,0,3.578576557
0,0,-0.232447962
1,1,1.3017098607689408
1,1,0.5987791677233945
1,1,0.7657107483376636
0,0,1.9365278071958794
0,0,-0.143204332
0,1,0.9949132467987829
0,0,0.2310196604959307
0,1,-1.217031754
1,1,4.621536159233114
1,1,4.966183043
1,1,1.402066115359855
0,1,-1.657579339
0,1,4.674885860050397
0,1,2.127574420615618
1,0,1.1223228922723152
1,1,-1.171172873
1,1,0.8697682176384061
0,0,-1.580243967
1,1,-4.308375569
0,0,4.420737393453798
1,1,-0.191972687
1,0,-1.121746169
0,1,-1.242224775
0,0,0.8729071071676238
0,0,2.2482269005299784
0,1,1.573316067
0,0,-0.592677752
0,1,3.4115285882118958
0,1,0.9500849170937722
0,0,1.7495540307642101
1,1,2.5959820313968667
1,1,-1.877650642
0,0,-0.867752899
1,1,0.24009233920223683
1,1,-0.865668161
1,1,2.5327601164120592
0,0,4.643079666624094
1,1,-3.105361897
0,0,3.4690936158225982
1,1,2.3249000978289076
0,0,-2.86420448
1,1,0.9314543586168813
0,1,3.6686588059917247
0,1,-2.898941053
1,1,5.225368041379842
0,1,-0.762393821
0,1,0.6758960430103896
1,0,-0.19303536
1,1,-1.433965414
0,0,0.5998804135681884
1,1,0.8207773830302434
0,1,0.5738554017830118
1,1,2.2352799658039877
0,1,0.24201783013986483
1,0,1.6015397695869384
0,1,-2.596708105
1,1,-2.855933363
1,0,3.8636473845812134
0,0,1.5155088387988778
1,1,-0.703249508
1,1,4.014812707244383
1,1,0.49785359697860776
0,0,3.504461827295753
0,0,2.205984536
1,1,0.24783925709745014
0,0,-0.76915795
0,1,-0.248172229
1,1,-1.651737796
0,1,0.5455570003442199
1,1,0.26098073667735544
1,1,3.0644098822193127
0,1,6.655454220109057
1,1,1.421484403685047
1,0,-1.818964249
1,1,2.168559605373297
1,0,1.9316969534232806
1,1,0.35921202845138134
1,0,3.7371707329190214
1,0,2.381499206290196
0,0,3.701321590598867
0,1,-5.197222918
0,0,2.786943382057705
1,1,1.757050917973724
0,1,4.052791061620675
0,1,0.8590615449155168
0,1,0.9255462772923249
1,1,-0.397674446
1,1,1.2118662241320957
0,0,1.5913585943542663
1,1,0.093881084
0,1,3.4990678262032855
1,0,2.178581142
1,1,0.7503816629870436
0,0,0.403884302
0,0,-0.327215364
0,1,0.49966690490725485
0,0,0.26825396749012653
1,1,0.12363584392629079
1,1,4.086451326952665
0,1,-1.125849795
0,1,1.7401997703268162
1,1,-1.788630328
0,0,-3.030472961
0,0,1.8555608705023374
0,1,-1.257231443
1,1,2.242133754472695
1,0,-2.006929775
0,1,-1.223219034
1,1,0.4550476658093815
1,0,-3.315288383
1,1,-0.061226114
1,1,4.070745958016975
0,0,5.095940325782913
0,1,2.363130914244769
0,1,1.1946627730502077
0,0,-2.516819594
0,1,-1.326033081
0,0,-2.324034258
1,1,-3.624980687
1,1,-0.573406267
1,0,-3.671176711
0,1,3.624557441181161
1,1,3.3564539327905694
1,0,-0.197093107
0,1,-0.343023204
0,0,4.003479797843747
1,0,1.9600369635445132
0,0,-1.116863148
1,1,-0.280721366
0,0,-3.529833172
1,1,0.956140271
1,1,0.3626646221536485
0,0,-2.594859357
0,0,0.8061936303920318
0,0,1.1413815731692867
0,0,2.803977073391862
0,1,-1.606636829
0,0,-2.954180987
1,1,-3.228190464
0,1,0.6431204425152438
0,1,-1.490810073
0,0,-0.230949475
0,0,0.8919583978853531
0,0,-1.988098127
1,1,3.571132637478421
0,1,3.0334310903403265
0,1,-2.032468115
1,1,0.2546946075859069
1,1,2.8746488976307716
0,0,-1.874256841
1,1,4.230324031
0,1,0.7825959207460158
0,0,-3.094817032
1,0,2.5329070416992523
1,1,-1.780032809
0,0,1.2659472399703022
0,1,1.1289171313480244
0,1,3.0875864825626786
1,0,2.746127209305797
1,1,2.499737101734576
1,1,-1.988263211
1,1,-2.098870317
1,1,-1.516100343
1,1,2.649677539100751
0,1,0.7164018208084086
0,0,-1.914192238
0,0,1.6863436566609298
1,0,1.1614476988923779
0,0,0.7155197588362381
0,0,3.123557416746157
1,1,1.040449993121517
1,0,1.705351202591391
1,1,1.5821931964417124
0,0,3.333568836292663
1,1,0.6297331619411286
1,1,-2.144907656
0,0,1.254634188591161
1,1,3.1861951420650216
0,1,-4.483056004
0,1,3.0601121108625895
1,0,1.4238339014112995
1,1,-1.2092302
1,0,-0.923277347
1,1,-0.088025252
0,0,2.6036053075527383
0,0,3.0045387253847533
0,1,2.6699182662016554
0,0,0.7184856011199066
1,1,2.2158899071994163
1,0,0.484283612
0,1,4.150162023990784
0,0,3.372028457478959
1,1,-0.199405195
1,1,-4.039274748
0,0,2.6963301804045954
1,1,-3.123028765
1,1,2.6850398825891486
0,1,-1.112105235
1,0,1.8323549716905678
0,1,3.671338241407322
0,0,2.4525093342602626
1,1,0.8349824923616693
0,0,0.731072001
0,1,0.6709744474399777
1,1,-0.485434667
0,1,1.1613662949116705
0,1,2.252524523483402
0,0,0.8081536165807697
0,0,1.701519970768198
1,1,2.1067051219933735
1,0,2.0001384400484445
0,0,0.6559383139198793
0,1,-0.424989334
1,1,-0.218081203
0,1,4.259211574758983
1,1,-0.162674739
0,1,2.4235447137943957
0,0,1.8032716252305434
0,1,-1.012571131
0,0,1.1879581162902764
0,1,1.2052214436548483
0,0,0.18290093257220186
0,1,-2.475425092
0,0,2.8912345929752563
0,1,-0.161102241
1,0,0.8701218277433703
1,1,0.2937514989258073
0,1,-2.378240027
0,1,-2.949011209
0,0,2.4605451244895877
0,0,0.9604001794738102
0,1,1.908745796745435
0,0,-0.191608408
0,1,0.021652395541751246
1,1,6.543675083401606
1,0,-0.509777605
0,0,-0.614324422
1,1,5.130708202226421
0,0,1.2086018465459478
1,1,-3.367004518
1,0,1.4075105476978755
0,0,2.3576936466663563
0,0,-2.917652894
1,1,3.5612065594831437
1,0,0.6727787099802127
0,0,-1.704468178
1,0,0.5073141134315691
1,1,2.201211055803062
1,0,-0.294296489
0,0,-2.948028784
0,1,2.6168460281886965
1,1,0.03809304
0,0,-0.528231216
0,1,0.42407746895284176
0,0,3.1904871012915033
0,1,-0.407814212
0,1,1.558152710188723
0,0,-1.792457846
0,0,-0.238716401
0,0,1.5867606867600867
0,1,-0.927563865
0,1,-0.240638024
1,1,-1.517591293
1,1,1.3820214943143665
0,0,1.3937744509756458
0,1,1.8316978900650187
1,1,-0.229237206
1,1,2.6189157905955196
1,1,4.342237581910389
1,1,-0.403277965
1,1,-1.446700472
0,0,4.480142474607637
1,1,5.136932372859845
1,1,1.990505167045424
1,1,1.8578730153555125
1,1,3.824593144928951
0,0,-2.015988905
1,1,0.052209153
1,1,-2.543854065
1,1,0.6274797526340806
1,0,-1.504821693
1,1,5.6306245875890655
1,1,0.7694118694812596
0,1,-0.331730566
1,1,-0.357530885
1,1,-2.697088209
1,1,1.8490171165991467
0,0,0.13448476717777935
0,0,4.089521277
0,1,2.721027055
0,0,-4.077502845
0,0,5.951983987521287
1,1,2.9978286161022947
1,1,1.8733208468889693
1,1,-2.613899953
1,1,0.012626403029138034
0,0,2.3482589899036332
1,1,0.6725077321431636
1,1,-1.266079471
0,0,-0.399295581
1,1,6.878246144414866
0,0,3.223013431466462
0,0,3.551067618541755
1,1,-0.011387659
0,1,-1.064158022
0,0,1.9801196286110883
0,0,-1.211535995
1,0,3.2149570168625186
0,1,-1.133217275
1,0,-0.909609329
0,1,2.3325414762084566
0,1,6.655096901397348
0,0,0.5245612253496886
0,0,1.7499948309200029
1,0,1.7652561641275222
0,1,-2.060776315
1,1,5.460620967243338
1,1,0.2591648714744289
1,1,-0.200272154
1,1,-1.540814916
0,0,0.9737486932235446
0,0,2.4388367017434867
1,1,0.5607933789338971
0,0,-3.922746754
0,0,0.083960243
1,1,-1.476855829
0,1,5.264164215308715
1,0,0.5567156462143134
0,0,1.0946759744785437
0,0,0.2985757621356588
0,0,0.5517663311984615
1,0,-1.048876073
1,0,1.3335626822882545
1,1,-0.752300972
1,0,0.7463235062134173
0,0,5.4149089187703145
1,1,1.641495974589854
0,0,0.051567788
0,1,-2.090290992
0,1,-1.350121038
0,0,1.5899999447993516
0,0,2.6903969369752194
1,1,0.4172030716709678
0,1,2.8502547047497746
1,0,-2.451748379
1,0,2.5735618857352036
0,1,2.397171386750777
1,0,0.18932942842917222
0,0,4.913364640469428
0,1,1.574669186829473
1,0,-0.840616282
0,0,1.4124482690944276
0,1,4.022648154864811
1,1,-1.147245969
0,1,-0.904760373
0,1,3.1531038713142627
0,0,-0.427290705
1,0,0.04124286
1,1,3.336995597399901
1,1,2.479550847191354
1,1,-2.230611223
1,1,2.329668178484905
1,0,2.431867199353215
0,0,2.0790332361872554
1,1,-0.602979786
