X,Y,Z
1,2.6296754550417285,-0.75787086
1,2.989220438848204,-0.050084094
1,2.021753994703658,-0.897400927
0,-0.56184313,1.3124703671409963
0,-1.758858865,-0.858972388
0,-0.416861548,-0.898942156
1,2.319698221789165,0.074586407
0,-0.554541467,-1.077099069
0,-1.691005979,-0.424663302
0,-0.891459362,-0.829964598
1,2.3213910449934048,1.4111720638896117
1,1.1321252642117658,0.7858038268311726
1,2.538309570041492,-0.057469518
1,2.751371744282964,-0.391217052
1,3.486534042476889,0.9409176145751134
1,2.672207600058222,0.40520408032288807
0,-1.063961937,0.4980524046828567
0,0.9799148297532967,-0.026192237
0,-1.732274925,-1.688230028
0,1.8470960226462152,-0.112465983
1,2.709824389067899,-0.532489919
1,0.9399298468077286,0.6450552734598769
1,4.066892113250077,1.011842432994189
1,0.24551371766567387,-0.657951045
0,-0.291110256,0.46838523427705164
1,3.7851223209255633,1.7358789976857132
0,-0.761775171,-0.667712721
1,4.379486955690604,1.6819217400731377
1,0.42455911202513885,-0.852585847
0,-1.127732249,0.022959755607951444
0,0.5894595898912348,-0.011145612
1,2.2982486319360356,0.011498899870062375
1,1.6366950067935802,-0.837678042
0,-2.784866455,-0.591183104
0,-0.84485767,-0.667720286
1,1.7362334123429612,0.3269625954044574
0,-0.590591259,0.33003511451031164
1,5.447879135962837,2.225944331738259
1,2.5753177773186087,1.3709890062911214
0,-1.602739848,-0.509843242
0,-0.006140988,0.32486961579618606
1,3.7474068114391037,0.9971179807917595
0,-0.853412905,0.030601824338517807
0,1.164502457333126,-0.069641578
0,1.501422468131108,0.051574943
1,2.285829562339964,0.8672766288084278
1,1.2065977216179116,-0.848320523
1,1.1956550585222128,-0.325669469
1,1.0850510399752544,0.47043314484648185
0,0.6144581220103129,0.3114470715541555
1,3.2731776280857607,0.23958275985639133
0,1.6420630968227583,-0.369801166
1,2.3751262855111994,0.9725357891425369
1,5.770103338017158,2.1338682472045374
1,4.048769184934159,0.4064154936762062
0,0.004676608,-0.193176702
1,3.657903778470606,0.7557402888945426
1,2.6341404115477136,-0.539132637
0,1.2244096035390029,-0.749690345
0,0.5106173102301812,0.032808748
0,-2.642934518,-2.582796633
1,0.27988083734051816,-1.153950364
0,-0.042641101,-0.347961856
0,-0.329223925,-1.353388858
1,1.5119672594373421,-1.032643102
1,1.0833284136169894,-0.436748337
0,-1.553889091,-1.642965294
0,-0.535225279,-0.406071796
0,-0.270531407,-0.535270165
0,-1.636443159,0.025405208385016018
1,4.004972644596751,1.1541840304940192
0,0.7679275732565889,0.1725044164928659
0,0.4659154595285722,0.021062021342063624
1,2.3956916398856873,0.099454457
0,-1.578543487,0.22739277512112846
1,1.2639385594189676,-1.016738649
1,3.245939674571371,-0.114775325
1,1.7486223655441515,0.3087512418366131
0,-3.360029449,-1.370759983
1,1.6250949509451595,0.8656529228158533
0,1.3954017262787928,1.0813760344581897
0,-0.25849998,-0.631375988
0,0.6449554031683635,-0.241337791
0,-0.933449339,-0.878190343
1,1.4990521076092462,0.6993804835878171
0,-1.879726428,-1.061222287
1,2.8963623623564274,-0.22247701
0,-0.718424,-0.858919908
0,0.7007839116912682,0.050954277011289496
1,0.9405595339713185,-1.794229271
1,3.421501090635397,1.3264616423656934
0,-1.138613262,-0.964606424
1,4.216996952872135,0.059894683
1,2.5021512218389113,-0.212523045
0,-0.890702062,-0.762114512
0,-0.432360146,-0.887780137
1,3.4593043631767326,0.9363985435524596
1,-0.382996967,-0.525640593
1,3.2212546990096254,0.2711701846373109
0,1.0194423886953006,-0.801496885
0,-1.4274613,-0.647181432
1,4.226282898927016,0.47224715008784873
1,2.9735387987791992,0.9304084961111163
1,2.418154995322802,-0.175316402
1,1.948440145332737,-1.421919872
1,3.5779546484591958,1.9979560797500047
0,0.38594460458426183,-0.856549308
0,-2.755804681,-1.5415874
0,1.7192698388542356,2.594424587768152
0,-0.997552611,-0.404032294
0,-0.799727322,-1.461732688
0,-1.024314177,-0.683439767
1,1.1475704364364008,0.36754489602226903
1,2.2737786857441113,0.1903115575939397
0,-1.63595058,-0.851729197
1,4.854017220968328,1.8227236001279594
0,-0.864814732,-0.521579678
0,-1.113912515,-1.18468659
1,2.8552209413199883,0.9606933984606597
0,1.7630018147699713,1.3290628465396823
1,1.298916138913219,-0.817493098
0,-1.076148578,-1.401347293
1,0.737049703,1.0304382674156047
0,-1.950072736,-2.047323613
1,1.4872920107136174,-1.226621659
0,0.768166095,0.96744615
1,2.9140399233701517,-0.055352548
0,0.47466968040013285,-0.263937349
1,3.9570304983438813,0.35281660649437835
1,2.252037184526873,-0.152774424
0,-3.212487427,-1.298686722
1,1.2905758972165424,1.2760753460061875
1,2.0231731008122975,1.3250140528868153
1,2.4674255025938234,0.2053325637779597
1,2.1878287271514445,0.045134015432010274
1,4.915864658040031,2.339624806020058
1,1.398321232426989,-0.276432845
1,1.3039318466602121,-0.259576982
1,3.2195291916509396,0.36448124924050557
1,4.427246368,1.4713219561423383
1,3.636120618937003,1.5927707544174836
0,-0.29704929,-0.258572632
0,0.7126455892883363,0.30833124595934525
1,1.4262601080989172,-1.378083467
0,-1.455956808,-0.311976108
0,-1.559864251,-0.840290395
1,0.062622202,-1.006831752
1,3.474670101430497,1.6815767162673276
0,0.020046927535686154,-0.792286662
0,0.014665958932310597,-0.531605908
1,1.5677508275542993,0.3658487879168582
0,1.8100919937995674,1.2978252669735855
1,2.866958231731287,0.4811151263888354
1,4.565428406935661,2.759355114021582
1,0.8188723666452189,-0.074667978
1,2.383893068611979,0.25871644022974605
1,3.255544680100012,0.27560067398405635
1,1.5719517383930288,1.4350493867891545
0,0.11111575335816576,0.5072389511096153
0,2.138053998417813,-0.1162297
0,-0.274851876,-0.947488595
0,0.5042759509651086,0.24444345596163258
1,2.9641596617210455,1.4013448312919596
1,1.2112883684681595,-0.410381794
1,2.7456552227166187,0.5289436184165822
1,4.1490114180619795,0.24614778868484416
1,3.629108849276245,0.8635196583813146
0,-1.676912138,-0.804753741
1,5.8234339929104255,2.3466470305265617
0,-1.571755314,-1.279161107
0,1.331795391027912,-0.36555109
1,2.6714895162679415,0.9380925409056455
1,1.5934674155902242,0.29673317249411335
1,3.304615736894673,0.8299861590811032
1,2.7862246498177354,-0.496102334
1,3.2626398140505692,-0.074804983
1,2.4714237503076286,0.012231983638817386
1,2.8811629265672933,1.5692596145359043
0,0.18508830248516406,0.690429024
1,1.0783902400104548,0.7966721083646714
0,-1.57104763,-0.657926093
1,3.0904258236657873,0.9688826385630508
0,0.6145838042222826,0.22558166356880352
0,1.0496909942131483,1.3891453156779274
1,4.257081099940728,2.014060154918468
1,1.5970487792231782,-0.306765776
0,0.34472217374470765,-0.40630313
0,-1.76315793,-0.864044991
0,0.6939684024300059,-0.143579512
1,3.8788553635635266,-0.382025449
1,3.1322940555929413,0.35950439957101016
1,1.628341572842222,-0.144566817
0,-0.897869425,-0.361599281
1,4.574422358311949,1.0645851361278518
1,0.23553034297655073,-0.937880231
1,1.7793035328787796,0.43310795315134365
1,0.7296098189410518,-0.405941727
0,-0.554145336,0.7243685048699644
1,2.640445227342373,1.3852615467222305
0,0.4868066883614204,-0.303098253
1,3.8433154718611755,0.44103290727315136
0,-0.518280207,0.17879286573317985
1,1.707911646502593,-0.7994224
1,3.2999441848501725,0.24078750974193844
0,0.38968470837597513,0.28912050527881217
1,1.7579280628289358,0.4128708204461747
1,0.6311993680418726,-0.198398897
0,1.1046198534356553,0.0941923
0,-0.651431533,-1.147610945
0,0.2188418179187971,-0.358114075
